Spot	GeneSymbolHGNC	sixHours	twelveHours	twentyFourHours
A_23_P100795	STAT3	2.640932835435453	2.0595954188301646	3.996279498149497
A_23_P100802	0	-1.7406903217209777	-1.5912035574510466	-3.6341893358067745
A_23_P10081	ARL13B	5.311763023724893	3.5843604143834646	-3.3285719510771363
A_23_P100868	MYO19	-0.6677075470723599	-0.6212005537439366	-2.1492874773921233
A_23_P100872	0	0.7607215337292059	1.046407349889519	2.006444569311967
A_23_P100883	SUZ12	1.62442283839992	0.6909610437365713	-2.026376137881291
A_23_P10091	0	-15.241006099343219	-4.786898384732688	-12.374182153455425
A_23_P100912	GIT1	-2.385144372129126	-1.036441565604857	-0.06643856189774718
A_23_P100931	0	-1.8270604521880494	0.4650699332842309	1.2590107479623107
A_23_P100935	0	0.0863701304670713	-1.5845597012612718	4.969604429951493
A_23_P100959	0	2.7405906782820737	2.162575189771673	-1.0430854217946317
A_23_P100963	SPNS3	1.963259504078431	-0.8039065989627417	2.4549048621217606
A_23_P100990	0	2.913330939216217	-0.4750357175688929	0.9733249318019979
A_23_P100991	KRT38	0.006643856189774814	-0.5979470570797252	2.348603163085365
A_23_P101007	0	-1.0663389184588432	-0.9600372194224478	-0.28236388806542573
A_23_P101013	TMC6	2.2456233921438575	3.40165436916466	0.411919083766032
A_23_P101025	0	0.17938411712391755	-1.8901770859909093	2.72065910971275
A_23_P101038	KRTAP9-3	-0.5082549985177665	-1.438394865086228	1.7572999621954146
A_23_P101048	KRTAP3-2	-0.45510414899956864	-0.8670232327656016	1.302195813195846
A_23_P101054	KRT34	-0.47171378947400566	-0.1561306204597059	-1.959937575983544
A_23_P101073	OR1E1	-0.5381523513717523	-0.25578846330632665	5.431352435140837
A_23_P101084	SPATA22	0.11626748332105773	-1.6875394722027801	0.8570574484809396
A_23_P101093	COPZ2	-0.9068863699042498	-1.660964047443681	-2.7372687501871864
A_23_P101111	CTDP1	-0.23253496664211526	-0.5115769266126535	1.1228116960719285
A_23_P101121	0	0.4683918613791183	-3.0096668539679508	-2.577816201632594
A_23_P101131	GRP	-1.0729827746486182	0.30893931282452475	-0.08304820237218405
A_23_P101141	0	-0.189349901408578	-8.693485824320227	-10.736471602675953
A_23_P101185	NARS	-3.1060027687196836	1.415141368422016	-5.926319721279055
A_23_P101193	0	7.560708343963637	8.723383177174213	12.20476382061617
A_23_P101208	CYB5A	-1.8337043083778242	-1.650998263159019	4.016211066718821
A_23_P10121	SFRP1	-2.22901375166942	3.9663821452955106	-2.501411855450184
A_23_P101237	C18orf21	0.7374680370649944	-0.04982892142331048	0.4584260770944561
A_23_P101240	0	-6.863103444037291	-8.859582229064596	-3.036242278727049
A_23_P101246	VSIG10L	-2.32867159451604	-2.126033980727911	1.8071288836187254
A_23_P101253	0	1.8968209421806845	1.4217852246117908	-0.597947057079725
A_23_P101258	0	2.3187058102313793	2.7837757435156094	-2.929940579690654
A_23_P10127	0	4.7337475352144915	2.474836430691085	0.9102082979991372
A_23_P101272	0	2.730624893997412	-2.461548718311535	-1.4849018584146512
A_23_P101281	ZNF587	-3.9597382891057364	-9.311364449969277	0.0431850652335356
A_23_P101297	EML2	-1.790519243144288	-3.1392220496685574	-1.8636016612318105
A_23_P101303	0	-4.5809388428496725	-6.009367923651238	-2.5711723454428186
A_23_P101308	0	-5.66720932987784	-6.5940272683514145	-3.4714148591572935
A_23_P101319	ZNF285	-7.2285155344749	-1.6908614002976678	-10.719861962201518
A_23_P101321	0	-0.15945254855459348	-0.9899345722764342	3.8800120148284396
A_23_P101332	KRI1	0.27239810378076373	-2.1891506145307713	-1.9732252883630932
A_23_P101342	ATG4D;MIR1238	-0.438494508525132	-1.647676335064132	4.368335444776882
A_23_P10135	NKIRAS2	-3.620901623427225	-3.0262764944423872	5.394811226097077
A_23_P101351	ZNF426	-4.325150379543346	-5.308441095630005	0.7341461089701071
A_23_P101374	CYP2S1	-3.6142577672374503	-1.8602797331369227	3.4979902839163923
A_23_P101380	B3GNT8	-3.4714148591572935	-3.1956948272816423	-0.4949672861382172
A_23_P101392	TMEM38A	-1.3354150941447194	1.6941833283925543	-2.152609405487011
A_23_P1014	LINC00467	-3.19901675537653	-2.6974056130485384	0.9334617946633484
A_23_P101407	C3	-5.238680605637369	-5.717038251301151	1.2058598984441127
A_23_P101427	0	0.7507557494445438	-0.724180324685445	-0.17938411712391755
A_23_P101434	NLRP12	2.1293559088227996	-0.47835764566377903	-1.4782580022248772
A_23_P101461	CCDC130	1.7473341779107527	0.1029797709415083	-0.19599375759835472
A_23_P101476	ZNF442	2.0164103535966285	0.8105504551525162	-4.600870411418996
A_23_P101480	MAST1	-4.663987045221857	-3.361791232026011	1.262332676057198
A_23_P101505	KLK11	0.1328771237954946	-0.9600372194224478	1.2789423165316345
A_23_P101516	KCNC3	0.7341461089701071	-1.3453808784293817	-1.1958941141594506
A_23_P101521	IZUMO2	5.903066224614843	-0.1229113395108322	3.3983324410697717
A_23_P101532	RPS11	-1.2191476108236619	-0.06976048999263432	-0.5414742794666403
A_23_P101551	BCAT2	-1.9665814321733184	-1.136099408451478	-3.587682342478351
A_23_P10156	CHMP6	0.1760621890290305	-0.01328771237954957	1.345380878429382
A_23_P101564	FGF21	-5.580839199410769	-0.993256500371321	-1.587881629356159
A_23_P101573	0	2.2489453202387444	3.986313713864835	4.142444334324541
A_23_P101615	ZNF565	1.7739096026698515	2.0230542097864035	-2.9797695011139638
A_23_P101623	0	1.1028801275026052	6.726904392146909	0.19931568569324185
A_23_P101636	0	1.5446965641226242	1.2257914670134369	5.248646389922032
A_23_P101642	PTPRH	-3.096036984435022	-2.385144372129126	-2.182506758340997
A_23_P101655	ACTN4	-0.418562939955808	-1.9865130007426424	6.1754643283956066
A_23_P101671	ATCAY	-0.24914460711655212	-1.0696608465537305	2.155931333581898
A_23_P101683	CLC	-7.956017787255232	-10.005647421800736	10.726505818391294
A_23_P101699	HDGFL2	0.25578846330632676	0.36541209043760997	1.8934990140857966
A_23_P101707	PLIN3	-0.34880244996317317	-2.275520744997843	0.24250075092677778
A_23_P10172	PRSS50	-0.4883234299484424	1.611135126020371	4.1457662624194285
A_23_P101737	DOT1L	0.6311663380285988	0.11626748332105742	4.624123908083209
A_23_P101742	MRPL54	0.0431850652335356	0.97000300370711	0.30561738472963756
A_23_P101759	0	-0.5481181356564149	-0.697604899926346	-2.733946822092299
A_23_P101761	0	-5.368235801337978	-9.288110953305067	3.544497277244816
A_23_P101774	SLC5A5	-2.5911039140121424	5.258612174206695	-1.5247649955532994
A_23_P101783	0	1.0297977094150825	-0.5016111423279916	4.338438091922895
A_23_P101796	SYDE1	1.0464073498895192	-0.9832907160866593	-4.132478550039878
A_23_P101806	0	1.9400060074142191	-1.5147992112686368	9.969106212756975
A_23_P101811	ZNF14	-1.046407349889519	1.767265746480077	-1.9998007131221922
A_23_P10182	ACOX2	5.305119167535118	2.6276451230559035	-10.965684641223183
A_23_P101829	LPAR2	-1.5546623484072855	-3.6474770481863237	2.0330199940710663
A_23_P101871	FBXO17	-1.9964787850273047	5.531010277987459	4.355047732397333
A_23_P101893	0	-0.24582267902166505	-0.5248646389922027	-2.375178587844464
A_23_P101905	APC2	0.11294555522617039	0.14948676426993124	4.079327700521681
A_23_P101908	0	-0.9035644418093626	-0.3454805218682857	-2.2555891764285194
A_23_P10194	SEZ6L2	0.4185629399558073	-2.34195930689559	-1.8469920207573733
A_23_P101943	0	2.0728831312097142	5.454605931805049	-3.1026808406247968
A_23_P101950	MDH1	-2.6741521163843265	2.614357410676354	-2.3917882283189016
A_23_P101960	ZFP36L2	-4.707172110455391	4.527787993331475	-12.370860225360538
A_23_P101972	CAPN13	-6.580739555971864	-1.1892502579696758	0.7474338213496567
A_23_P101992	MARCO	-0.41524101186092016	-2.4349732935524364	-5.119091194221426
A_23_P102000	CXCR4	-11.191575751675524	-7.510879422540326	4.723781750929829
A_23_P102017	ERMN	-6.627246549300288	-2.235657607859195	-2.7538783906616233
A_23_P102037	COQ10B	0.6776733313570218	1.7406903217209777	0.6411321223132609
A_23_P102058	MATN3	2.062917346925052	-0.8105504551525163	0.6178786256490495
A_23_P10206	HAS2	11.669933397339305	16.85214122536359	4.374979300966657
A_23_P102060	SSFA2	-2.4881241430706345	3.5245657086754916	-0.5680497042257386
A_23_P102071	0	7.856359944408612	0.2890077442552005	-1.0829485589332797
A_23_P102083	BOLL	-5.351626160863541	-0.9633591475173352	2.2124041111949833
A_23_P102109	TUBA4B	-4.401554725725756	-4.165697830988752	-0.7540776775394321
A_23_P10211	0	1.890177085990909	2.7505564625667356	-3.2455237487049535
A_23_P102113	0	0.172740260934143	-2.883433586362232	3.2853868858436015
A_23_P102117	WNT10A	-0.7142145404007827	1.1427432646412523	3.321928094887363
A_23_P102122	ARPC2	-5.275221814681132	-3.9165532238722	-0.19267182950346715
A_23_P102160	0	-1.2822642446265218	0.8537355203860523	-9.613659906604028
A_23_P102172	CPO	-0.4418164366200189	-2.2124041111949833	2.2489453202387444
A_23_P102183	0	2.2788426730927296	3.6175796953323376	-1.5646281326919476
A_23_P102192	0	5.783476813198898	2.152609405487011	-0.7142145404007829
A_23_P102202	MSH6	1.5779158450714972	1.7107929688669916	-1.7672657464800767
A_23_P102235	SNRPG	3.919875151967087	1.5912035574510464	0.7839750303934173
A_23_P102242	MARCH7	4.262033745740486	6.942829718314587	2.013088425501741
A_23_P102258	MRPL53;CCDC142	-0.7308241808752198	-0.78065310229853	-0.14948676426993135
A_23_P102262	MRPL19	3.4813806434419554	3.936484792441524	-3.50131221201128
A_23_P102278	0	-0.08969205856195889	-1.44836064937089	0.7075706842110081
A_23_P102286	LHCGR	-0.6643856189774722	0.0863701304670713	0.677673331357022
A_23_P10232	BANK1	4.906487796148635	2.1393216931074615	12.477161924396933
A_23_P102320	NUP35	-2.6542205478150027	0.1561306204597058	-2.4615487183115357
A_23_P102331	SCN7A	-0.5082549985177665	-1.464970289845327	1.1560309770208022
A_23_P102351	CHST10	-2.182506758340997	0.036541209043760736	-3.3750789444055602
A_23_P102364	NGEF	1.7074710407721043	4.830083449966224	-2.1027804840637003
A_23_P102391	SLC40A1	1.0862704870281672	10.935787288369198	-7.676975827284694
A_23_P102404	CCT7	1.6576421193487936	1.056373134174181	-2.036341922165953
A_23_P102412	PLEKHA3	1.5147992112686377	-0.1860279733136922	-0.9799687879917718
A_23_P102420	CCT4	2.527987280209283	3.454805218682856	-4.0992592690910055
A_23_P102439	0	5.487825212753922	0.5481181356564147	2.5412749925888325
A_23_P102454	0	5.358270017053315	4.105903125280781	6.567451843592314
A_23_P102462	FBLN7	2.6907617568587634	1.215825682728775	2.2721988169029563
A_23_P102471	MSH2	1.1128459117872662	4.5178222090468125	-6.305019524096213
A_23_P102481	0	2.265554960713181	1.6211009103050327	10.44082000223098
A_23_P102494	0	-1.0995581994077173	-0.05979470570797252	1.458326433655552
A_23_P102508	SLC5A6	1.4217852246117912	2.112746268348362	-2.650898619720115
A_23_P102517	PDE6D	-1.312161597480508	-0.5348304232768653	2.6641863320996646
A_23_P102523	0	2.2024383269103214	2.318705810231379	2.900043226836668
A_23_P102542	AFTPH	-0.37537787472227185	-1.072982774648618	0.019931568569324293
A_23_P102551	0	-0.24914460711655212	-1.1261336241668158	0.385343659006934
A_23_P102571	SLC2A4RG	-0.7009268280212335	3.8301830934051284	1.2756203884367467
A_23_P102575	0	0.30561738472963756	3.1359001215736697	3.9829917857699484
A_23_P102582	C20orf24	0.09633591475173357	0.3189050971091868	-1.5978474136408214
A_23_P102607	CHD6	3.195694827281643	2.195794470720547	1.0165099970355331
A_23_P102611	WISP2	-3.4780587153470686	3.684018257230085	6.487725569315018
A_23_P102622	0	2.0064445693119666	0.6477759785030355	1.9300402231295577
A_23_P102634	WFDC6	0.22589111045234095	-0.4982892142331044	1.0297977094150823
A_23_P102681	LINC01711	4.275321458120036	4.866624659009986	3.129256265383895
A_23_P102694	DEFB129	5.2918314551555685	-0.6577417627876976	-2.7937415278002717
A_23_P102706	SNPH	2.534631136399057	1.7871973150494018	2.2655549607131826
A_23_P102731	SMOX	0.04982892142331054	-3.0495299911065987	-0.84376973610139006
A_23_P102743	0	4.275321458120036	9.401056508531235	-4.557685346185461
A_23_P102759	0	2.7937415278002717	6.876391156416839	-4.514500280951926
A_23_P102769	0	-2.1791848302461094	-6.115669622687634	-1.2789423165316347
A_23_P102770	NAA20	-2.9399063639753154	-3.1824071149020936	-2.7904195997053844
A_23_P102816	0	-3.7471348910329447	-2.2290137516694197	0.963359147517335
A_23_P102832	CEP250	-0.30229545663474977	0.19931568569324185	2.062917346925052
A_23_P102842	NFS1	-1.3254493098600577	-3.1491878339532198	-4.34508194811267
A_23_P102864	TMPRSS15	2.4582267902166484	5.109125409936764	-1.2656546041520849
A_23_P102876	CCT8	0.05315084951819761	-0.6809952594519093	-1.0131880689406458
A_23_P102884	0	-0.31890509710918663	-0.5248646389922031	-5.298475311345343
A_23_P102890	MRPS6	0.6278444099337112	2.511377639734846	-1.5247649955532991
A_23_P1029	MFAP2	-0.42520679614558277	-0.12623326760571987	-0.2890077442552005
A_23_P10291	CTSE	0.3853436590069343	-2.6907617568587634	2.368534731654689
A_23_P102917	0	-0.2956516004449754	-1.5978474136408214	-1.0663389184588432
A_23_P102919	B3GALT5	-1.0995581994077173	-0.9799687879917718	2.099458555968813
A_23_P102925	PWP2	2.2489453202387444	2.5279872802092833	-2.813673096369596
A_23_P102937	SUMO3	-5.248646389922032	-3.4514832905879698	-2.5844600578223673
A_23_P102950	0	-2.511377639734846	-3.1790851868072054	-1.6443544069692444
A_23_P102965	BCL2L13	5.344982304673766	4.404876653820643	3.833505021500016
A_23_P102973	0	2.05295156264039	0.08969205856195889	2.554562704968382
A_23_P102988	TXNRD2	0.219247254262566	0.5281865670870907	-3.1392220496685574
A_23_P102994	0	-2.9731256449241896	-0.90688636990425	-0.6112347694592748
A_23_P103011	RAB36	3.511277996295942	1.4583264336555528	0.7706873180138671
A_23_P103034	CRYBA4	0.5215427108973159	-0.4949672861382172	-3.381722800595335
A_23_P103041	0	-5.454605931805049	-7.374680370649944	2.4515829340268733
A_23_P10305	CTPS2	1.4815799303197639	4.358369660492219	3.4182640096390964
A_23_P103062	0	-2.4250075092677745	-0.9401056508531239	2.966481788734414
A_23_P103070	YWHAH	-1.7672657464800767	5.643955833213628	-4.551041489995686
A_23_P103084	0	-1.6642859755385686	-6.427930863607046	2.830282736844033
A_23_P103099	RBFOX2	-2.245623392143857	-0.9434275789480105	-3.6441551200914364
A_23_P103104	MFNG	-1.8104508117136122	3.2355579644202916	-1.245723035582761
A_23_P103110	MAFF	-1.0962362713128293	2.494767999260409	7.53081099110965
A_23_P103120	0	2.4083978687933376	0.3355147375836236	6.454506288366145
A_23_P103131	MIEF1	-6.497691353599681	-1.8968209421806839	-3.0594957753912606
A_23_P103149	ACO2	0.9301398665684615	1.33541509414472	-2.860180089698019
A_23_P103172	0	1.803806955523838	1.744012249815865	1.0630169903639557
A_23_P103180	0	1.9300402231295568	2.2356576078591957	-0.7175364684956705
A_23_P103201	0	2.3585689473700273	3.574394630098802	-0.6710294751672472
A_23_P103226	FAAH	1.0264757813201957	-0.2923296723500874	-2.7638441749462856
A_23_P103232	0	-4.122512765755217	2.079526987399489	-7.11556997924873
A_23_P103248	0	-3.0827492720554726	-1.7274026093414283	-2.2622330326182944
A_23_P103256	CFHR3	9.427631933290336	8.706773536699778	17.147792825808565
A_23_P103269	0	-4.996179854710593	-7.205262037810688	-1.0929143432179422
A_23_P103276	KTI12	2.873467802077568	2.3319935226109285	1.27229846034186
A_23_P103282	TMEM59	-0.8039065989627417	0.09965784284662087	0.09301398665684629
A_23_P103310	S100A7	-1.0929143432179425	-0.46506993328423063	-1.5812377731663845
A_23_P103315	0	-1.4151413684220167	-2.7771318873258353	3.215626395850967
A_23_P103328	PTGER3	0.15945254855459343	-1.5015114988890876	1.0829485589332801
A_23_P103334	0	-1.3088396693856208	-0.01328771237954957	1.2257914670134369
A_23_P103349	OCLM	7.537454847299426	6.776733313570219	-3.3950105129748844
A_23_P103361	LCK	-0.8304820237218391	-3.331893879172025	4.358369660492217
A_23_P103371	AZIN2	7.211905894000464	4.311862667163797	6.630568477395175
A_23_P103398	PSEN2	-1.009866140845759	-1.9898349288375299	4.677274757601406
A_23_P103405	0	4.092615412901231	0.5746935604155134	-7.471016285401678
A_23_P103414	YTHDF2	1.8503139488522609	1.8337043083778237	-1.4084975122322416
A_23_P103424	RGS8	-1.8868551578960218	-0.9533933632326732	5.896422368425068
A_23_P103433	OSCP1;SNORA63C	2.3020961697569424	-2.5977477702019174	-1.3487028065242688
A_23_P103442	MEAF6	-0.7640434618240932	2.574494273537706	-2.6608644040047773
A_23_P103454	0	-6.268478315052453	-3.949772504821074	-0.6743514032621345
A_23_P103465	PLA2G5	3.006344925873063	4.059396131952357	-0.11626748332105752
A_23_P103476	UBIAD1	0.3820217309120466	-0.016609640474436787	0.1660964047443683
A_23_P103486	CYP2J2	6.726904392146909	7.404577723503931	1.3918878717578047
A_23_P103496	0	10.676676896967981	11.128459117872664	28.495499197943793
A_23_P103503	MDM4	3.4149420815442086	5.052652632323679	1.604491269830596
A_23_P103511	0	-14.59655204893507	-9.367837227582362	-5.7303259636807
A_23_P103522	0	3.1458659058583325	-0.3986313713864839	1.4483606493708896
A_23_P103532	GPR161	1.0763047027435053	-4.032820707193258	-0.3620901623427224
A_23_P10356	0	-2.089492771684151	-4.45802750333884	-4.31850652335357
A_23_P103561	0	2.431651365457549	-0.5348304232768653	1.1826064017799007
A_23_P103571	0	5.092515769462326	1.2390791793929865	-1.9599375759835438
A_23_P103588	HMGCS2	0.29565160044497574	5.185529756119173	-5.590804983695431
A_23_P103601	MAN1C1	2.388466300224014	4.840049234250888	1.006544212750872
A_23_P103617	ANXA9	-3.684018257230085	0.2126033980727914	-9.3578714432977
A_23_P103628	HEATR1	1.518121139363524	4.335116163828007	-5.85655923128642
A_23_P103631	EBNA1BP2	-2.461548718311535	0.7075706842110081	-5.261934102301582
A_23_P103661	YY1AP1	1.8137727398084997	-0.7773311742036428	0.2225691823574533
A_23_P103672	NES	1.8038069555238379	-1.5646281326919471	-5.3383384484839915
A_23_P103690	FAM189B	5.956217074133041	2.185828686435884	1.3719563031884805
A_23_P103698	0	-3.0594957753912606	-1.0696608465537307	-4.072683844331906
A_23_P103703	HSPB7	-10.371059512238345	-7.647078474430708	-3.4215859377339823
A_23_P103720	AGMAT	-1.2822642446265209	0.25578846330632676	3.7737103157920453
A_23_P10374	R3HDM2	0.8138723832474042	-0.966681075612222	-0.9401056508531236
A_23_P103743	0	-4.1291566219449916	-7.135501547818055	3.597648126763014
A_23_P103756	OVGP1	-2.604391626391692	1.760621890290302	-7.032521776876547
A_23_P103765	FCER1A	-7.879613441072824	-1.0829485589332803	3.6541209043760987
A_23_P103775	LRRC8C	5.713716323206263	5.673853186067615	-3.2720991734640523
A_23_P103787	0	-4.683918613791181	-4.222170608601838	-0.5082549985177667
A_23_P103795	0	1.8071288836187254	4.464671359528615	-0.9899345722764342
A_23_P1038	0	0.5481181356564149	1.036441565604857	-0.07640434618240961
A_23_P103803	FCRL3	0.9268179384735735	10.208285035588865	2.714015253522974
A_23_P103812	BRINP3	-0.5148988547075413	3.943128648631299	1.5613062045970603
A_23_P103824	0	0.910208297999137	-0.13619905189038176	1.4516825774657773
A_23_P103837	UBAP2L	-3.504634140106167	-2.033019994071066	1.7373683936260906
A_23_P10385	DTL	2.773809959230948	-1.255688819867423	3.202338683471417
A_23_P103864	TTC13	-2.8601800896980185	2.4881241430706345	-6.577417627876978
A_23_P103877	LRRC38	-2.3818224440342406	3.6408331919965495	6.7933429540446575
A_23_P103885	0	1.1759625455901266	1.2889081008162966	-1.318805453670283
A_23_P103897	SPATA1	3.2255921801356284	3.7238813943687332	0.9932565003713212
A_23_P103905	UFC1	-2.099458555968813	-0.7142145404007827	-0.4119190837660333
A_23_P10391	0	-2.375178587844464	1.1327774803565909	0.003321928094886966
A_23_P103919	B4GALT3	-0.18934990140857966	-2.4150417249831126	0.6278444099337114
A_23_P103923	0	6.577417627876977	3.7969638124562555	-0.926817938473574
A_23_P103932	FGR	0.7142145404007827	-2.4449390778370987	-6.6405342616798375
A_23_P103942	0	-0.1959937575983545	0.8670232327656016	-0.6079128413643874
A_23_P103951	0	1.1360994084514775	1.252366891772535	0.172740260934143
A_23_P103968	0	1.9200744388448954	2.368534731654689	-4.122512765755217
A_23_P103971	CYP4Z1	3.076105415865698	-0.2491446071165523	-0.6444540504081484
A_23_P103981	0	3.713915610084072	0.4019532994813709	7.414543507788593
A_23_P103996	0	1.4815799303197628	1.5446965641226238	2.6243231949610157
A_23_P10401	0	-0.18602797331369111	-3.2920307420333765	-4.886556227579311
A_23_P104012	0	-9.022356705714076	-10.201641179399088	-4.052752275762582
A_23_P104022	0	0.39530944329159595	1.7141148969618791	-6.039265276505225
A_23_P104025	TSEN15	-0.5547619918461892	1.1626748332105767	-8.474238570057661
A_23_P104046	BPNT1	-7.407899651598818	-9.088795267611824	-1.87688937361136
A_23_P104054	SUCO	1.9998007131221918	1.468292217940214	1.7838753869545139
A_23_P104065	0	-1.9167525107500079	-0.9965784284662088	2.498089927355297
A_23_P104073	S100A3	-0.9401056508531233	-0.5813374166052878	7.643756546335822
A_23_P104086	0	-0.6577417627876976	-1.292230028911184	1.1826064017799012
A_23_P104098	SYT2	2.375178587844464	-0.20595954188301654	-1.3719563031884805
A_23_P104109	RPS6KC1	4.188951327652965	3.6906621134198585	3.3983324410697713
A_23_P104116	RBM8A;RBM8B	1.391887871757805	0.3720559466273847	1.8702455174215848
A_23_P104138	0	-7.088994554489632	1.3387370222396069	-3.5179218524857165
A_23_P104146	ZMYM4	5.25196831801692	5.202139396593609	0.2956516004449755
A_23_P104151	TMEM69	1.2689765322469724	-1.1593529051156892	-0.4318506523353567
A_23_P104188	ELF3	1.2623326760571971	-0.1627744766494806	3.7936418843613677
A_23_P104193	0	0.631166338028599	5.129056978506088	0.5115769266126537
A_23_P104199	ITGB1	1.4550045055606646	5.614058480359643	0.01328771237954927
A_23_P104201	YME1L1	3.1591536182378808	0.8005846708678539	0.544796207561527
A_23_P104224	A1CF	5.49114714084881	-0.6577417627876978	2.2821646011876178
A_23_P104237	0	6.3781019421837355	7.627146905861384	-1.0198319251304204
A_23_P104252	0	0.15280869236481856	-0.9002425137144752	1.328771237954945
A_23_P104275	0	0.06976048999263464	3.5743946300988014	1.1427432646412528
A_23_P104282	0	0.9234960103786869	5.20213939659361	-1.059695062269069
A_23_P104295	0	0.3853436590069343	-1.5380527079328492	0.1361990518903816
